"sk_legislatura","version","date_from","date_to","idDeputado","idLegislaturaFinal","idLegislaturaInicial","dt_inicio","anoEleicao","dt_fim","dt_inicio_real"
7056,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","211866",56,56,,,,
7057,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","219920",56,56,,,,
7058,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","141428",56,53,,,,
7059,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","68720",56,56,,,,
7060,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178969",56,55,,,,
7061,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","141427",56,53,,,,
7062,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160587",56,54,,,,
7063,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204477",56,56,,,,
7064,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204371",56,56,,,,
7065,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","212504",56,56,,,,
7066,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204354",56,56,,,,
7067,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","141434",56,53,,,,
7068,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204447",56,56,,,,
7069,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204392",56,56,,,,
7070,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204510",56,56,,,,
7071,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204393",56,56,,,,
7072,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74200",56,50,,,,
7073,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","115746",56,56,,,,
7074,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160669",56,54,,,,
7075,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204484",56,56,,,,
7076,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204527",56,56,,,,
7077,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204575",56,56,,,,
7078,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178996",56,55,,,,
7079,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74419",56,48,,,,
7080,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","129618",56,52,,,,
7081,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204513",56,56,,,,
7082,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160667",56,54,,,,
7083,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204442",56,56,,,,
7084,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73460",56,51,,,,
7085,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204465",56,56,,,,
7086,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204548",56,56,,,,
7087,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204373",56,56,,,,
7088,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","217036",56,56,,,,
7089,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73482",56,51,,,,
7090,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178981",56,55,,,,
7091,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73772",56,50,,,,
7092,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178884",56,55,,,,
7093,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178959",56,55,,,,
7094,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204564",56,56,,,,
7095,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","67138",56,54,,,,
7096,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","108338",56,56,,,,
7097,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160570",56,54,,,,
7098,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178839",56,55,,,,
7099,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204435",56,56,,,,
7100,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178842",56,55,,,,
7101,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74366",56,52,,,,
7102,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204429",56,56,,,,
7103,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","112437",56,55,,,,
7104,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204576",56,56,,,,
7105,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","214865",56,56,,,,
7106,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204468",56,56,,,,
7107,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204546",56,56,,,,
7108,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","218245",56,56,,,,
7109,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204386",56,56,,,,
7110,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160619",56,54,,,,
7111,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204555",56,56,,,,
7112,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204420",56,56,,,,
7113,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73586",56,51,,,,
7114,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","151208",56,53,,,,
7115,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","141478",56,53,,,,
7116,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160534",56,54,,,,
7117,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204375",56,56,,,,
7118,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178825",56,55,,,,
7119,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204359",56,56,,,,
7120,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204547",56,56,,,,
7121,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","122195",56,54,,,,
7122,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74254",56,52,,,,
7123,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204405",56,56,,,,
7124,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204382",56,56,,,,
7125,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","196358",56,55,,,,
7126,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","219592",56,56,,,,
7127,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204523",56,56,,,,
7128,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178879",56,55,,,,
7129,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204381",56,56,,,,
7130,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160645",56,54,,,,
7131,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204543",56,56,,,,
7132,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178982",56,55,,,,
7133,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204418",56,56,,,,
7134,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","151965",56,53,,,,
7135,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204458",56,56,,,,
7136,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","179587",56,56,,,,
7137,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204469",56,56,,,,
7138,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204471",56,56,,,,
7139,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","212749",56,56,,,,
7140,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","146788",56,55,,,,
7141,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","205863",56,56,,,,
7142,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","76874",56,56,,,,
7143,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204558",56,56,,,,
7144,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204556",56,56,,,,
7145,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","118594",56,55,,,,
7146,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","221147",56,56,,,,
7147,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","221183",56,56,,,,
7148,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204452",56,56,,,,
7149,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160542",56,54,,,,
7150,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133373",56,52,,,,
7151,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204011",56,55,,,,
7152,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204430",56,56,,,,
7153,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","171619",56,54,,,,
7154,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178956",56,55,,,,
7155,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204428",56,56,,,,
7156,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204432",56,56,,,,
7157,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204403",56,56,,,,
7158,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","75431",56,54,,,,
7159,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74749",56,50,,,,
7160,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","141508",56,53,,,,
7161,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178984",56,55,,,,
7162,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","92172",56,56,,,,
7163,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","218879",56,56,,,,
7164,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204449",56,56,,,,
7165,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74571",56,51,,,,
7166,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204415",56,56,,,,
7167,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","146307",56,53,,,,
7168,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74165",56,52,,,,
7169,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204384",56,56,,,,
7170,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","214445",56,56,,,,
7171,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74352",56,51,,,,
7172,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","194260",56,55,,,,
7173,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","66179",56,55,,,,
7174,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","216198",56,56,,,,
7175,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178868",56,55,,,,
7176,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74399",56,52,,,,
7177,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204363",56,56,,,,
7178,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73463",56,51,,,,
7179,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","141515",56,53,,,,
7180,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204475",56,56,,,,
7181,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74319",56,48,,,,
7182,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","205535",56,56,,,,
7183,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","218741",56,56,,,,
7184,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204377",56,56,,,,
7185,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","141518",56,53,,,,
7186,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204538",56,56,,,,
7187,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","193726",56,55,,,,
7188,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204461",56,56,,,,
7189,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","128760",56,54,,,,
7190,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133968",56,48,,,,
7191,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","216544",56,56,,,,
7192,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","90201",56,56,,,,
7193,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","215045",56,56,,,,
7194,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178912",56,55,,,,
7195,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","217330",56,56,,,,
7196,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178844",56,55,,,,
7197,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73943",56,52,,,,
7198,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204529",56,56,,,,
7199,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204383",56,56,,,,
7200,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204446",56,56,,,,
7201,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204565",56,56,,,,
7202,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160639",56,54,,,,
7203,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160641",56,54,,,,
7204,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204467",56,56,,,,
7205,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","215361",56,56,,,,
7206,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178951",56,55,,,,
7207,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","216313",56,56,,,,
7208,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","141523",56,53,,,,
7209,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178925",56,55,,,,
7210,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","211498",56,56,,,,
7211,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","215042",56,56,,,,
7212,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160655",56,54,,,,
7213,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","211649",56,56,,,,
7214,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178920",56,55,,,,
7215,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","152610",56,53,,,,
7216,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160653",56,54,,,,
7217,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74305",56,50,,,,
7218,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204530",56,56,,,,
7219,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204366",56,56,,,,
7220,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74693",56,51,,,,
7221,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160651",56,54,,,,
7222,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178930",56,55,,,,
7223,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178861",56,55,,,,
7224,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","122466",56,55,,,,
7225,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204357",56,56,,,,
7226,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178935",56,55,,,,
7227,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","214477",56,56,,,,
7228,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73466",56,49,,,,
7229,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","221157",56,56,,,,
7230,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178990",56,55,,,,
7231,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","90842",56,56,,,,
7232,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","219599",56,56,,,,
7233,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204399",56,56,,,,
7234,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178921",56,55,,,,
7235,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204438",56,56,,,,
7236,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178874",56,55,,,,
7237,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","167614",56,54,,,,
7238,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204437",56,56,,,,
7239,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178961",56,55,,,,
7240,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","168175",56,54,,,,
7241,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","177282",56,54,,,,
7242,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178922",56,55,,,,
7243,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74806",56,51,,,,
7244,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","206231",56,56,,,,
7245,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178901",56,55,,,,
7246,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204466",56,56,,,,
7247,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","180018",56,56,,,,
7248,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178862",56,55,,,,
7249,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","219568",56,56,,,,
7250,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","143084",56,56,,,,
7251,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204519",56,56,,,,
7252,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","197438",56,56,,,,
7253,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","216545",56,56,,,,
7254,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178863",56,55,,,,
7255,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","195866",56,55,,,,
7256,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204385",56,56,,,,
7257,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","141552",56,53,,,,
7258,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","141553",56,53,,,,
7259,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204505",56,56,,,,
7260,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178888",56,55,,,,
7261,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204483",56,56,,,,
7262,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204478",56,56,,,,
7263,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204532",56,56,,,,
7264,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","215044",56,56,,,,
7265,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178952",56,55,,,,
7266,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204463",56,56,,,,
7267,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","182146",56,56,,,,
7268,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74439",56,50,,,,
7269,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","191945",56,55,,,,
7270,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178889",56,55,,,,
7271,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178923",56,55,,,,
7272,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220714",57,57,,,"2023-02-01 00:00:00",
7273,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","221328",57,57,,,"2023-02-01 00:00:00",
7274,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204560",57,56,,,"2023-02-01 00:00:00",
7275,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204528",57,56,,,"2023-02-01 00:00:00",
7276,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","121948",57,56,,,"2023-02-01 00:00:00",
7277,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74646",57,48,,,"2023-02-01 00:00:00",
7278,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160508",57,54,,,"2023-02-01 00:00:00",
7279,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","136811",57,52,,,"2023-02-01 00:00:00",
7280,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178835",57,54,,,"2023-02-01 00:00:00",
7281,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160527",57,54,,,"2023-02-01 00:00:00",
7282,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204495",57,56,,,"2023-02-01 00:00:00",
7283,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204549",57,56,,,"2023-02-01 00:00:00",
7284,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73579",57,51,,,"2023-02-01 00:00:00",
7285,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74696",57,51,,,"2023-02-01 00:00:00",
7286,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220538",57,57,,,"2023-02-01 00:00:00",
7287,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160559",57,54,,,"2023-02-01 00:00:00",
7288,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204501",57,56,,,"2023-02-01 00:00:00",
7289,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178972",57,55,,,"2023-02-01 00:00:00",
7290,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204571",57,56,,,"2023-02-01 00:00:00",
7291,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220542",57,57,,,"2023-02-01 00:00:00",
7292,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160545",57,54,,,"2023-02-01 00:00:00",
7293,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220554",57,57,,,"2023-02-01 00:00:00",
7294,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204503",57,56,,,"2023-02-01 00:00:00",
7295,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","221148",57,56,,,"2023-02-01 00:00:00",
7296,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220576",57,57,,,"2023-02-01 00:00:00",
7297,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74057",57,52,,,"2023-02-01 00:00:00",
7298,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178927",57,55,,,"2023-02-01 00:00:00",
7299,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178937",57,55,,,"2023-02-01 00:00:00",
7300,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178881",57,55,,,"2023-02-01 00:00:00",
7301,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220596",57,57,,,"2023-02-01 00:00:00",
7302,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220707",57,57,,,"2023-02-01 00:00:00",
7303,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204356",57,56,,,"2023-02-01 00:00:00",
7304,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220715",57,57,,,"2023-02-01 00:00:00",
7305,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","107970",57,57,,,"2023-02-01 00:00:00",
7306,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220556",57,57,,,"2023-02-01 00:00:00",
7307,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220632",57,57,,,"2023-02-01 00:00:00",
7308,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220657",57,57,,,"2023-02-01 00:00:00",
7309,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204423",57,56,,,"2023-02-01 00:00:00",
7310,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133439",57,52,,,"2023-02-01 00:00:00",
7311,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178882",57,55,,,"2023-02-01 00:00:00",
7312,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204515",57,56,,,"2023-02-01 00:00:00",
7313,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220676",57,57,,,"2023-02-01 00:00:00",
7314,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","123756",57,54,,,"2023-02-01 00:00:00",
7315,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220544",57,57,,,"2023-02-01 00:00:00",
7316,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160553",57,54,,,"2023-02-01 00:00:00",
7317,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220638",57,57,,,"2023-02-01 00:00:00",
7318,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220675",57,57,,,"2023-02-01 00:00:00",
7319,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220549",57,57,,,"2023-02-01 00:00:00",
7320,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73433",57,50,,,"2023-02-01 00:00:00",
7321,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","141391",57,53,,,"2023-02-01 00:00:00",
7322,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160541",57,54,,,"2023-02-01 00:00:00",
7323,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160600",57,54,,,"2023-02-01 00:00:00",
7324,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","74090",57,49,,,"2023-02-01 00:00:00",
7325,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","123086",57,57,,,"2023-02-01 00:00:00",
7326,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160665",57,54,,,"2023-02-01 00:00:00",
7327,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220577",57,57,,,"2023-02-01 00:00:00",
7328,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160512",57,54,,,"2023-02-01 00:00:00",
7329,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","69871",57,55,,,"2023-02-01 00:00:00",
7330,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178975",57,55,,,"2023-02-01 00:00:00",
7331,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220605",57,57,,,"2023-02-01 00:00:00",
7332,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220612",57,57,,,"2023-02-01 00:00:00",
7333,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73701",57,48,,,"2023-02-01 00:00:00",
7334,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","109429",57,56,,,"2023-02-01 00:00:00",
7335,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204358",57,56,,,"2023-02-01 00:00:00",
7336,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220698",57,57,,,"2023-02-01 00:00:00",
7337,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220683",57,57,,,"2023-02-01 00:00:00",
7338,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204374",57,56,,,"2023-02-01 00:00:00",
7339,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204388",57,56,,,"2023-02-01 00:00:00",
7340,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","160538",57,54,,,"2023-02-01 00:00:00",
7341,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","210989",57,57,,,"2023-02-01 00:00:00",
7342,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220635",57,57,,,"2023-02-01 00:00:00",
7343,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220574",57,57,,,"2023-02-01 00:00:00",
7344,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","143942",57,57,,,"2023-02-01 00:00:00",
7345,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220548",57,57,,,"2023-02-01 00:00:00",
7346,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204572",57,56,,,"2023-02-01 00:00:00",
7347,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","220690",57,57,,,"2023-02-01 00:00:00",
7348,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178829",57,55,,,"2023-02-01 00:00:00",
7349,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204507",57,56,,,"2023-02-01 00:00:00",
7350,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204361",57,56,,,"2023-02-01 00:00:00",
7351,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178962",57,55,,,"2023-02-01 00:00:00",
7352,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","178993",57,55,,,"2023-02-01 00:00:00",
7353,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","204460",57,56,,,"2023-02-01 00:00:00",
